,id,name,artwork_count,gender,artistId,thumbnailUrl
1492,1503,"Le Witt, Jan",1,Male,1503,
1493,1504,"LeWitt, Sol",94,Male,1504,
1494,1505,"Van Leyden, Ernst",1,Male,1505,
1495,1506,"Lhote, André",1,Male,1506,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1800e0f1b3d402e847542262dc5c0622
1496,1507,"Liberman, Alexander",1,Male,1507,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c3b393b380b30f42d65c78273e7d9929
1497,1508,"Lichtenstein, Roy",35,Male,1508,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0a79fd38c9eda1cd4002949d104d4a6d
1498,1509,"Liebermann, Max",4,Male,1509,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/cc3063bb95b30fe2d9b72a569fe9b970
1499,1510,"Lightfoot, Maxwell Gordon",1,Male,1510,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/41f6677d3b7ef7c85e84a84c64d70e6d
1500,1511,"Lijn, Liliane",7,Female,1511,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/54edec964192ae76d73e7c5488cdc062
1501,1512,"Lim, Kim",59,Female,1512,
1502,1513,"Lin, Richard",12,Male,1513,
1503,1514,"Lindner, Richard",2,Male,1514,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c60efb83117519407b9230858a6b231c
1504,1515,"Lindström, Bengt",1,Male,1515,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/fc377e483732f62693c749e918d71248
1505,1516,"Ling, Rita M.",1,Female,1516,
1506,1517,"Lion, Flora",1,Female,1517,
1507,1518,"Lipchitz, Jacques",62,Male,1518,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0064e9c7b364e17fd05ccc1a796a5917
1508,1519,"Lissitzky, El",11,Male,1519,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2b7a8c7726305330da6823fc387aed3d
1509,1520,"Livens, Horace Mann",3,Male,1520,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b80da1a2d8c4e3cc7436ea681a254a4a
1510,1521,"Lloyd, James",1,Male,1521,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2c3208f4fb43e7bf6f9a1442192bbad8
1511,1522,"Logan, Peter",1,Male,1522,
1512,1523,"Lohse, Richard Paul",6,Male,1523,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/cdb0e8186adc7d7f5b1ae487756e792d
1513,1524,"Loker, John",3,Male,1524,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f0c45bcdb30a2753917c5dbf55a01540
1514,1525,"Long, Richard",48,Male,1525,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4e780ef96fa8834936b7bbdac19c1b60
1515,1526,"Longo, Robert",3,Male,1526,
1516,1527,"Louis, Morris",5,Male,1527,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/859909cdc4e0d4c4d0fbc1f2b723e814
1517,1528,"Louw, Roelof",1,Male,1528,
1518,1529,"Low, Sir David",4,Male,1529,
1519,1530,"Lowe, Peter",2,Male,1530,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/35bbe934b9b49e54a598b6a22a5139a3
1520,1531,"Lowinsky, Thomas",3,Male,1531,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b2f7b5af2758d8848cc2c701762c36cd
1521,1532,"Lowndes, Alan",4,Male,1532,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/115e919dbb0f1c21d6d60c407ce145ac
1522,1533,"Lowry, L.S.",23,Male,1533,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a155ff05f25c700bae7297cdbb316c90
1523,1534,"Lozoff, Abrasha",1,Male,1534,
1524,1535,Lucy and Eegyudluk,2,,1535,
1525,1536,"Lundquist, Evert",1,Male,1536,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b19c63c058cbe4158dd93e9280b00967
1526,1537,"MacBryde, Robert",4,Male,1537,
1527,1538,"Maccari, Mino",1,Male,1538,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0314030755705948464acf078049002b
1528,1539,"Macdonald, Frances",2,Female,1539,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/584031f2a5326b231e03bc4eee8f3d97
1529,1540,"Mach, David",2,Male,1540,
1530,1541,"Machin, Arnold",3,Male,1541,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0b39972e3428d030a238e0963d5fadf0
1531,1542,"Mackay, Alex",1,,1542,
1532,1543,"Mackennal, Sir Bertram",2,Male,1543,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/07cbb0f7efef3e4831ddf4ef236f0b62
1533,1544,"Mackenzie, Alexander",1,Male,1544,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7331221de47036072d551c5a69ffa85e
1534,1545,"Mackenzie, Alix",3,Female,1545,
1535,1546,"Mackenzie, Warren",3,Male,1546,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/33a304f3534cccb66031ca69541bc496
1536,1547,"Mackinnon, Sine",1,Male,1547,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/09a7088fd33ff6df0d8966453ddf1c7e
1537,1548,"Mackintosh, Charles Rennie",1,Male,1548,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ecaa6e193df5446f3be4cc40e4b87220
1538,1549,"Maclaren, Donald",1,Male,1549,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e1ec6ded4a5f0efc3002ab9b19774f17
1539,1550,"Mactaggart, Sir William",1,Male,1550,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a3070b8623778377e5aa2dcbe72a22ec
1540,1551,"Maddox, Conroy",4,Male,1551,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ebb14307618dce6f96455b7580db4cc5
1541,1552,"Maddox, Ronald",3,Male,1552,
1542,1553,"Magritte, René",5,Male,1553,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0b1493fe953631e0c2a1137bdcbdce74
1543,1554,"Mahoney, Charles",4,Male,1554,
1544,1555,"Maillol, Aristide",4,Male,1555,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/75cf133bbf8117db73992296f1936cea
1545,1556,"De Maistre, Roy",5,Male,1556,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/fca111fa9f11c9ada4b4b0fd6f63cc16
1546,1557,"Maitec, Ovidiu",1,Male,1557,
1547,1558,"Maitin, Sam",7,Male,1558,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/00a6064b4d4cc5fbf29f364653918caa
1548,1559,"Maitland, Paul",20,Male,1559,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/481c88a6ae56c095741e0fb46d099a3b
1549,1560,"Makowski, Kazimierz",2,Male,1560,
1550,1561,"Malevich, Kazimir",1,Male,1561,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8d0fbe32e428d45de97250a62043f408
1551,1562,"Malthouse, Eric",1,Male,1562,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/63d08f9554898dbfc207003c5e0449e1
1552,1563,Man Ray,12,Male,1563,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ca84d5d693f4d2ecb43bc29636cfbb40
1553,1564,"Mancini, Antonio",2,Male,1564,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d8a17b161fcc64f2c7cba953ec8ab4dd
1554,1565,Mane-Katz,1,Male,1565,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c2d085ba48f88e5c803bf6b7c14e86c5
1555,1566,"Manessier, Alfred",3,Male,1566,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/170edab74a94f21cf7a59b82b3f8e439
1556,1567,"Manet, Edouard",1,Male,1567,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/075c07eaf085585d8900e0dd88c2b246
1557,1568,"Mangold, Robert",9,Male,1568,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e7ef77a31f2d8e926a10b33e36d68181
1558,1569,"Mann, Harrington",1,Male,1569,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0d090d5b1dde6a3a7689efd7709fcb80
1559,1570,"Manson, James Bolivar",3,Male,1570,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9c966bf34d441c43e2eff5c36b29cdaa
1560,1571,"Manzoni, Piero",5,Male,1571,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/dd1d71b5b8ab91bfb5f713e7d7e8508c
1561,1572,"Manzu, Giacomo",5,Male,1572,
1562,1573,"Mara, Tim",13,Male,1573,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b8fb68bff79b81d3cd15d54caeaa7ffb
1563,1574,"Maraz, Adriana",2,Female,1574,
1564,1575,"Marchand, Jean",4,Male,1575,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/291e1783dc72d5c790c6ad49420cba5f
1565,1576,"Marchant, Paul",3,Male,1576,
1566,1577,"Marcoussis, Louis",2,Male,1577,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d744d4e24bce6683d99f524a815ece76
1567,1578,"Marden, Brice",64,Male,1578,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1e26337d6d12e45fd89627eda8ef4f79
1568,1579,"Mariani, Carlo Maria",1,Male,1579,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d575abf92c9d97ff11ca99cb0beb64cc
1569,1580,"Marin, John",1,Male,1580,
1570,1581,"Marini, Marino",3,Male,1581,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f8bfc6125f4bcae80d6fe98ca69443e8
1571,1582,"Markson, Helena",1,Female,1582,
1572,1583,"Martin, Agnes",5,Female,1583,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/18df3ca8f8617452b09ada4b5506ef29
1573,1584,"Martin, Frank",2,Male,1584,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/04c71e30a1cbc7a74e9afb93e9da0891
1574,1585,"Martin, Kenneth",45,Male,1585,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ccd444e4a520bd78da8a57960298becd
1575,1586,"Martin, Mary",7,Female,1586,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/369b71a7492e3db5abb101e2e9f3a4d0
1576,1587,"Marx, Enid",1,Female,1587,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ba366f9ca9560fda9c976577dd50fb4c
1577,1588,"Mason, Arnold",1,Male,1588,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/49dd2112e538b03c9fe6402b974d262a
1578,1589,"Mason, Raymond",5,Male,1589,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/bc574ed107e989cb1969b9a8a05d1249
1579,1590,"Masson, André",11,Male,1590,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0f58ce2f049637ea84f23d6613a5ec8b
1580,1591,"Matschinsky-Denninghof, Brigitte",2,Female,1591,
1581,1592,"Mathews, Denis",1,Male,1592,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ce44a23b24b835bd3aa1bb790c234a9d
1582,1593,"Matisse, Henri",19,Male,1593,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/04f97fc720cc89f516e773a2a874e527
1583,1594,Matta,2,Male,1594,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f9aced7495af2ecde0dd5868105bb2a0
1584,1595,"Maufra, Maxime",1,Male,1595,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e2ec06ea0d652231e44e3123d8c9d9cc
1585,1596,"Maundrell, Charles",1,Male,1596,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/fba4a5b23d49ca8ce3a467b95cee8478
1586,1597,"Maurer, Dora",2,Female,1597,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3c170d5e963f6455d1409b4ddcf4993e
1587,1598,"Mauve, Anton",3,Male,1598,
1588,1599,"Maxwell, John",2,Male,1599,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/16581b8cb679c3e8b6462422af592718
1589,1600,"May, Phil",6,Male,1600,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/bfcab3939772e7e293566f3b66b844b6
1590,1601,"Mayor, Fred",1,Male,1601,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/159e88dbaa8b206753b3cadbff8573ad
1591,1602,"Maze, Paul",3,Male,1602,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3ff52351683a229866551d9c374499af
1592,1603,"McCartney, Linda",14,Female,1603,
1593,1604,"McComb, Leonard",13,Male,1604,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/98fbdeb6f9cc6cd33392e0b2ac8c4a63
1594,1605,"McEvoy, Ambrose",15,Male,1605,
1595,1606,"McEvoy, Mary",1,Female,1606,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/003cffcba7cf1630e00830827e276197
1596,1607,"McEwen, Rory",2,Male,1607,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/29005ac2ed635aa32e5c61558421ae85
1597,1608,"McFall, David B.",1,Male,1608,
1598,1609,"McKinnon, Michael",4,Male,1609,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a358295e548dbbafc32d7d97718ce1e9
1599,1610,"McLean, Bruce",21,Male,1610,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2aa43539e78d38b14646108cbfafd6bd
1600,1611,"McLean, John",1,Male,1611,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/83a6631b7753cf33795404f49e8ad70d
1601,1612,"McMillan, William",1,Male,1612,
1602,1613,"McWilliam, F.E.",9,Male,1613,
1603,1614,"Mead, Dorothy",1,Female,1614,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a35c678ce3f695fa21b5a09d121cbd78
1604,1615,"Meadows, Bernard",14,Male,1615,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/aa193b6a5c7ef1fc10f395dbe636cdd9
1605,1616,"Medley, Robert",10,Male,1616,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/807f016c51cc85fc3d2f227904431848
1606,1617,"Mednikoff, Reuben",1,Male,1617,
1607,1618,"Mehring, Howard",1,Male,1618,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4b10161c917540f241f2e566c23768dc
1608,1619,"Meidner, Else",1,Female,1619,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4812dd3a40c1e8eace50ab45fab50e4f
1609,1620,"Mellis, Margaret",4,Female,1620,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ca791194a623e111ca8ba518ee8281dd
1610,1621,"Meneeley, Ed",1,Male,1621,
1611,1622,"Meninsky, Bernard",4,Male,1622,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4efcf0ee614465f1d547cfa4e85d2a5f
1612,1623,"Merz, Mario",6,Male,1623,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/410c1cc49ab9ddcf14e89ab4ec403f95
1613,1624,"Mesens, E.L.T.",4,Male,1624,
1614,1625,"Meštrovic, Ivan",5,Male,1625,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9dda91628a26170ce4c262254978a46f
1615,1626,"Methuen, Lord",5,Male,1626,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a5541c200d3961e39e94ccd847ca145d
1616,1627,"Metzinger, Jean",1,Male,1627,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/84324d213cd60f9eafad355613ec6499
1617,1628,"Michaux, Henri",2,Male,1628,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/94038e78b1a7f02e2b10c18fc4776298
1618,1629,"Michell, Keith",14,Male,1629,
1619,1630,"Middleditch, Edward",4,Male,1630,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/459f7f61c85df6b1c2b6169b7780a4a4
1620,1631,"Millares, Manolo",2,Male,1631,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/54a0dedf7998943828772394822d47c4
1621,1632,"Miller, Godfrey",1,Male,1632,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8d0f07a21799c9ecbbc9d52463835e1f
1622,1633,"Milles, Carl",3,Male,1633,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6f258558b02fc0f5ed56c1c4eb5889c8
1623,1634,"Millet, Francis Davis",1,Male,1634,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/fbe297f237f91b6cb50872f94e87fb54
1624,1635,"Millington, Terence",1,Male,1635,
1625,1636,"Milne, John",1,Male,1636,
1626,1637,"Milne, Malcolm",1,Male,1637,
1627,1638,"Milow, Keith",18,Male,1638,
1628,1639,"Milton, Peter",1,Male,1639,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/5c4eed3f80a6783e25429cd842a6a14b
1629,1640,"Minami, Keiko",1,Female,1640,
1630,1641,"Minaux, André",1,Male,1641,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6e99cebdab407889572a2e61f0e51c3c
1631,1642,"Minguzzi, Luciano",1,Male,1642,
1632,1643,"Mintchine, Abraham",1,Male,1643,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3ec5ab8b174e8dc183a6d45c43d50024
1633,1644,"Minton, John",9,Male,1644,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/cf749a9b7e4d35b6c0d278cbb098d445
1634,1645,"Mirea, Joan",2,Female,1645,
1635,1646,"Miró, Joan",14,Male,1646,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b75ae7e9544a380887b3014c8fefe76f
1636,1647,"Mitchell, Denis",4,Male,1647,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/dbd30be3fa6fb8b57a89b6f778453e36
1637,1648,"Modigliani, Amedeo",6,Male,1648,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1a7c3337dd9a718e83d91d9d78d7f35c
1638,1649,"Moholy-Nagy, László",1,Male,1649,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3cc9db6cd02e47c0fa1463993382149d
1639,1650,"Moira, Gerald",1,Male,1650,
1640,1651,"Mondrian, Piet",5,Male,1651,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/15721a0df3b5a8bf583764808edc8b39
1641,1652,"Monet, Claude",3,Male,1652,
1642,1653,"Monnington, Sir Thomas",4,Male,1653,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/edc8ecf8a2b5bf7afb3e438fe3592faa
1643,1654,"Monro, Nicholas",22,Male,1654,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1b25f79f73cf3ef59cbf1f3346844086
1644,1655,"Montpetit, Guy",1,Male,1655,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e8ae1548c06178c722a6acfa3370c7e5
1645,1656,"Moon, Jeremy",23,Male,1656,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f7d15444f43bc34c0b7fdce0f5207ea7
1646,1657,"Moon, Michael",3,Male,1657,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f31af07214d3043cd9889a2c92f44ec4
1647,1658,"Bigge, John",2,Male,1658,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/aec2365a093952117cdadf91a84b4f72
1648,1659,"Moore, Henry, OM, CH",623,Male,1659,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a4e82b7a47cd6cb437bbc598ddf294c0
1649,1660,"Morandi, Giorgio",4,Male,1660,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/64c7d2e6b4b710f9bff59e79c77ccc82
1650,1661,"Morellet, François",1,Male,1661,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6b66eb992f3a1e14ee592ec6fc4f86fc
1651,1662,"Moreton, Warwick",1,Male,1662,
1652,1663,"Morisot, Berthe",1,Female,1663,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c9dd9cc4d8ecda1093ccb63422d360f2
1653,1664,"Morley, Harry",1,Male,1664,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/af6ecc3d73d8aa30bdd200e10f7c63e4
1654,1665,"Morley, Malcolm",15,Male,1665,
1655,1666,"Morrice, James Wilson",1,Male,1666,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3792dcb8a49562255e2795e7a67a55ab
1656,1667,"Morris, Sir Cedric, Bt",11,Male,1667,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b8a6e1f5a5f12549da4846e0dc53d3d6
1657,1668,"Morris, Michael",1,Male,1668,
1658,1669,"Morris, Robert",6,Male,1669,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d0e20822c06639fa29302c81744e57f5
1659,1670,"Morton, Alastair",1,Male,1670,
1660,1671,"Moss, Marlow",2,Female,1671,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ace9579c42162e5b23df18f39fee1cad
1661,1672,"Von Motesiczky, Marie-Louise",3,Female,1672,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b4e2b01ebaeeda0bc3421f37359a3d23
1662,1673,"Motherwell, Robert",74,Male,1673,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/bab9f4211e92225a1ed13c18533e414b
1663,1674,"Moynihan, Rodrigo",22,Male,1674,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/49c747d7fc4f0c60f79a7a5755e99e1a
1664,1675,"Mozley, Charles",3,Male,1675,
1665,1676,"Muirhead, David",5,Male,1676,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9d6b8f785552323eebc3f03db840dcb6
1666,1677,"Muncaster, Claude",1,Male,1677,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ad3732713de3b4acb169bfe514520d61
1667,1678,"Munch, Edvard",1,Male,1678,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e110cbff174145d230ba10f9dd41e511
1668,1679,"Mundy, Henry",2,Male,1679,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b8255dc76c7c6cb42fe3ffbd7d726964
1669,1680,"Munnings, Sir Alfred",3,Male,1680,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d4415b18012524a2987c8ce1549fe612
1670,1681,"Murphy, John",10,Male,1681,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/70720b7e9eb5f22ee59d40429b9183e8
1671,1682,"Murray, Charles",4,Male,1682,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/fcd9190ec9df4cc33400e24e59b09fa2
1672,1683,"Murray, Elizabeth",18,Female,1683,
1673,1684,"Murtic, Edo",1,Male,1684,
1674,1685,"Music, Zoran",11,Male,1685,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/05fcdfb0718c0f75317bc8a31780307b
1675,1686,"Myers, Bernard",2,Male,1686,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/de7420e878849e099bcf03a2faeed6d6
1676,1687,"Naghi Bey, Mohammed",1,Male,1687,
1677,1688,"Nash, David",10,Male,1688,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9c55363059eb16c95a26bbea8f00c5a1
1678,1689,"Nash, John",21,Male,1689,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9a2d6f61be858afc6ebf7babf28b3d1e
1679,1690,"Nash, Paul",30,Male,1690,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0f15bdb51c0f47b5918510158c1646b7
1680,1691,"Nauman, Bruce",41,Male,1691,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/324455a90f718e19ef794e1238c31ad3
1681,1692,"Neagu, Paul",17,Male,1692,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c6e6e4e6cf889eb110ed7ccd0ae2f497
1682,1693,"Nechamkin, Sarah",1,Female,1693,
1683,1694,"Neiland, Brendan",4,Male,1694,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b0f9f5971a555b3d613f2bcf0e8bbe57
1684,1695,"Nemon, Oscar",1,Male,1695,
1685,1696,"Nevelson, Louise",7,Female,1696,
1686,1697,"Nevinson, Christopher Richard Wynne",18,Male,1697,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/04f6baa71b36a515674cf63d14cb4497
1687,1698,"Newman, Avis",14,Male,1698,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/fd3b85c9a733630ec9c37dbc4a8a420e
1688,1699,"Newman, Barnett",23,Male,1699,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1d0b266e65d39f33641d41cf20efb86e
1689,1700,"Newton, Algernon",2,Male,1700,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/416cb5af0975fc5807aa60b8e921ec81
1690,1701,"Nicholls, Bertram",2,Male,1701,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/df32c0670edd5ee0c8a7cd7d569908ee
1691,1702,"Nicholson, Ben, OM",80,Male,1702,
1692,1703,"Nicholson, Sir William",28,Male,1703,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/69e70a341b6b8e573c475fc07f1040b8
1693,1704,"Nicholson, Winifred",8,Female,1704,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/cd16b2457ba9662089f1bbdac9706d88
1694,1705,"Nimptsch, Uli",2,Male,1705,
1695,1706,"Nitsch, Hermann",3,Male,1706,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/76e9b707034875731f03f9f5f5805c53
1696,1707,"Noguchi, Isamu",1,Male,1707,
1697,1708,"Nolan, Sir Sidney",135,Male,1708,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/eb79b8ab33395ad2085f2205daedd9f7
1698,1709,"Noland, Kenneth",3,Male,1709,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/cd1d5db29abc3d24b603366981cebbb0
1699,1710,"Nolde, Emil",1,Male,1710,
1700,1711,"Oakley, Alfred J.",1,Male,1711,https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/cc88e04f873b14fc430db8ada3a7a3a9
1701,1712,"Oelman, Michael",1,Male,1712,
